No,カラム名,カラム論理名,データ型,NULL有/無,主キー,パーティション定義,デフォルト値,元テーブル,元カラム,変換加工ロジック,説明/備考
711,tltl2001.中抜け月消費税額,中抜け月消費税額,STRING,有,なし,なし,なし,tltl2001,中抜け月消費税額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.中抜け月消費税額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
712,tltl2001.日割初回,日割初回,STRING,有,なし,なし,なし,tltl2001,日割初回,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.日割初回 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
713,tltl2001.日割初回リース額,日割初回リース額,STRING,有,なし,なし,なし,tltl2001,日割初回リース額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.日割初回リース額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
714,tltl2001.日割初回消費税額,日割初回消費税額,STRING,有,なし,なし,なし,tltl2001,日割初回消費税額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.日割初回消費税額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
715,tltl2001.日割最終回,日割最終回,STRING,有,なし,なし,なし,tltl2001,日割最終回,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.日割最終回 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
716,tltl2001.日割最終回リース額,日割最終回リース額,STRING,有,なし,なし,なし,tltl2001,日割最終回リース額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.日割最終回リース額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
717,tltl2001.日割最終回消費税額,日割最終回消費税額,STRING,有,なし,なし,なし,tltl2001,日割最終回消費税額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.日割最終回消費税額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
718,tltl2001.前払金,前払金,STRING,有,なし,なし,なし,tltl2001,前払金,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.前払金 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
719,tltl2001.前払金支払年月日,前払金支払年月日,STRING,有,なし,なし,なし,tltl2001,前払金支払年月日,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.前払金支払年月日 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
720,tltl2001.前払金初回請求区分,前払金初回請求区分,STRING,有,なし,なし,なし,tltl2001,前払金初回請求区分,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.前払金初回請求区分 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
721,tltl2001.前払金１回数,前払金１回数,STRING,有,なし,なし,なし,tltl2001,前払金１回数,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.前払金１回数 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
722,tltl2001.前払金１,前払金１,STRING,有,なし,なし,なし,tltl2001,前払金１,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.前払金１ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
723,tltl2001.前払金２回数自,前払金２回数自,STRING,有,なし,なし,なし,tltl2001,前払金２回数自,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.前払金２回数自 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
724,tltl2001.前払金２回数至,前払金２回数至,STRING,有,なし,なし,なし,tltl2001,前払金２回数至,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.前払金２回数至 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
725,tltl2001.前払金２回当,前払金２回当,STRING,有,なし,なし,なし,tltl2001,前払金２回当,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.前払金２回当 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
726,tltl2001.前払金３回数自,前払金３回数自,STRING,有,なし,なし,なし,tltl2001,前払金３回数自,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.前払金３回数自 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
727,tltl2001.前払金３回数至,前払金３回数至,STRING,有,なし,なし,なし,tltl2001,前払金３回数至,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.前払金３回数至 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
728,tltl2001.前払金３回当,前払金３回当,STRING,有,なし,なし,なし,tltl2001,前払金３回当,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.前払金３回当 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
729,tltl2001.保証金額,保証金額,STRING,有,なし,なし,なし,tltl2001,保証金額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.保証金額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
730,tltl2001.保証金支払年月日,保証金支払年月日,STRING,有,なし,なし,なし,tltl2001,保証金支払年月日,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.保証金支払年月日 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
731,tltl2001.保証金初回請求区分,保証金初回請求区分,STRING,有,なし,なし,なし,tltl2001,保証金初回請求区分,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.保証金初回請求区分 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
732,tltl2001.リース支払回数自１,リース支払回数自１,STRING,有,なし,なし,なし,tltl2001,リース支払回数自１,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.リース支払回数自１ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
733,tltl2001.リース支払回数至１,リース支払回数至１,STRING,有,なし,なし,なし,tltl2001,リース支払回数至１,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.リース支払回数至１ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
734,tltl2001.リース支払年月日１,リース支払年月日１,STRING,有,なし,なし,なし,tltl2001,リース支払年月日１,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.リース支払年月日１ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
735,tltl2001.初回請求区分１回目,初回請求区分１回目,STRING,有,なし,なし,なし,tltl2001,初回請求区分１回目,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.初回請求区分１回目 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
736,tltl2001.リース支払回数自２,リース支払回数自２,STRING,有,なし,なし,なし,tltl2001,リース支払回数自２,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.リース支払回数自２ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
737,tltl2001.リース支払回数至２,リース支払回数至２,STRING,有,なし,なし,なし,tltl2001,リース支払回数至２,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.リース支払回数至２ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
738,tltl2001.リース支払年月日２,リース支払年月日２,STRING,有,なし,なし,なし,tltl2001,リース支払年月日２,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.リース支払年月日２ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
739,tltl2001.初回請求区分２回目,初回請求区分２回目,STRING,有,なし,なし,なし,tltl2001,初回請求区分２回目,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.初回請求区分２回目 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
740,tltl2001.リース支払回数自３,リース支払回数自３,STRING,有,なし,なし,なし,tltl2001,リース支払回数自３,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.リース支払回数自３ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
741,tltl2001.リース支払回数至３,リース支払回数至３,STRING,有,なし,なし,なし,tltl2001,リース支払回数至３,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.リース支払回数至３ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
742,tltl2001.リース支払回数自４,リース支払回数自４,STRING,有,なし,なし,なし,tltl2001,リース支払回数自４,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.リース支払回数自４ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
743,tltl2001.リース支払回数至４,リース支払回数至４,STRING,有,なし,なし,なし,tltl2001,リース支払回数至４,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.リース支払回数至４ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
744,tltl2001.トヨタクレジットＮｏ,トヨタクレジットＮｏ,STRING,有,なし,なし,なし,tltl2001,トヨタクレジットＮｏ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.トヨタクレジットＮｏ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
745,tltl2001.販売店管理番号,販売店管理番号,STRING,有,なし,なし,なし,tltl2001,販売店管理番号,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.販売店管理番号 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
746,tltl2001.集金保証承認番号,集金保証承認番号,STRING,有,なし,なし,なし,tltl2001,集金保証承認番号,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.集金保証承認番号 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
747,tltl2001.ＪＡＦＮｏ,ＪＡＦＮｏ,STRING,有,なし,なし,なし,tltl2001,ＪＡＦＮｏ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.ＪＡＦＮｏ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
748,tltl2001.受注獲得理由,受注獲得理由,STRING,有,なし,なし,なし,tltl2001,受注獲得理由,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.受注獲得理由 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
749,tltl2001.受注獲得理由（５桁）,受注獲得理由（５桁）,STRING,有,なし,なし,なし,tltl2001,受注獲得理由（５桁）,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.受注獲得理由（５桁） をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
750,tltl2001.脱落理由,脱落理由,STRING,有,なし,なし,なし,tltl2001,脱落理由,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.脱落理由 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
751,tltl2001.解約処理区分,解約処理区分,STRING,有,なし,なし,なし,tltl2001,解約処理区分,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.解約処理区分 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
752,tltl2001.解約理由区分,解約理由区分,STRING,有,なし,なし,なし,tltl2001,解約理由区分,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.解約理由区分 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
753,tltl2001.解約料請求区分,解約料請求区分,STRING,有,なし,なし,なし,tltl2001,解約料請求区分,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.解約料請求区分 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
754,tltl2001.解約料支払年月日,解約料支払年月日,STRING,有,なし,なし,なし,tltl2001,解約料支払年月日,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.解約料支払年月日 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
755,tltl2001.組戻回数,組戻回数,STRING,有,なし,なし,なし,tltl2001,組戻回数,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.組戻回数 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
756,tltl2001.組戻開始年月日,組戻開始年月日,STRING,有,なし,なし,なし,tltl2001,組戻開始年月日,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.組戻開始年月日 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
757,tltl2001.組戻終了年月日,組戻終了年月日,STRING,有,なし,なし,なし,tltl2001,組戻終了年月日,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.組戻終了年月日 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
758,tltl2001.組戻合計額,組戻合計額,STRING,有,なし,なし,なし,tltl2001,組戻合計額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.組戻合計額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
759,tltl2001.組戻枝番始,組戻枝番始,STRING,有,なし,なし,なし,tltl2001,組戻枝番始,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.組戻枝番始 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
760,tltl2001.組戻枝番終,組戻枝番終,STRING,有,なし,なし,なし,tltl2001,組戻枝番終,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.組戻枝番終 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
761,tltl2001.受注年月日,受注年月日,STRING,有,なし,なし,なし,tltl2001,受注年月日,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.受注年月日 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
762,tltl2001.契約年月日,契約年月日,STRING,有,なし,なし,なし,tltl2001,契約年月日,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.契約年月日 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
763,tltl2001.中途解約年月日,中途解約年月日,STRING,有,なし,なし,なし,tltl2001,中途解約年月日,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.中途解約年月日 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
764,tltl2001.キャンセル年月日,キャンセル年月日,STRING,有,なし,なし,なし,tltl2001,キャンセル年月日,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.キャンセル年月日 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
765,tltl2001.抹消年月日,抹消年月日,STRING,有,なし,なし,なし,tltl2001,抹消年月日,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.抹消年月日 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
766,tltl2001.納車年月日,納車年月日,STRING,有,なし,なし,なし,tltl2001,納車年月日,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.納車年月日 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
767,tltl2001.リース開始予定年月日,リース開始予定年月日,STRING,有,なし,なし,なし,tltl2001,リース開始予定年月日,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.リース開始予定年月日 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
768,tltl2001.月額変更差額,月額変更差額,STRING,有,なし,なし,なし,tltl2001,月額変更差額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.月額変更差額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
769,tltl2001.登録計上年月日,登録計上年月日,STRING,有,なし,なし,なし,tltl2001,登録計上年月日,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.登録計上年月日 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
770,tltl2001.登録処理年月日,登録処理年月日,STRING,有,なし,なし,なし,tltl2001,登録処理年月日,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.登録処理年月日 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
771,tltl2001.受注計上年月日,受注計上年月日,STRING,有,なし,なし,なし,tltl2001,受注計上年月日,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.受注計上年月日 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
772,tltl2001.キャンセル計上年月日,キャンセル計上年月日,STRING,有,なし,なし,なし,tltl2001,キャンセル計上年月日,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.キャンセル計上年月日 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
773,tltl2001.中途解約計上年月日,中途解約計上年月日,STRING,有,なし,なし,なし,tltl2001,中途解約計上年月日,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.中途解約計上年月日 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
774,tltl2001.一括払月数,一括払月数,STRING,有,なし,なし,なし,tltl2001,一括払月数,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.一括払月数 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
775,tltl2001.設定金利実質％,設定金利実質％,STRING,有,なし,なし,なし,tltl2001,設定金利実質％,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.設定金利実質％ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
776,tltl2001.設定金利原価,設定金利原価,STRING,有,なし,なし,なし,tltl2001,設定金利原価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.設定金利原価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
777,tltl2001.長期金利実質％,長期金利実質％,STRING,有,なし,なし,なし,tltl2001,長期金利実質％,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.長期金利実質％ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
778,tltl2001.長期金利原価,長期金利原価,STRING,有,なし,なし,なし,tltl2001,長期金利原価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.長期金利原価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
779,tltl2001.頭金,頭金,STRING,有,なし,なし,なし,tltl2001,頭金,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.頭金 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
780,tltl2001.設定頭金金利％,設定頭金金利％,STRING,有,なし,なし,なし,tltl2001,設定頭金金利％,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.設定頭金金利％ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
781,tltl2001.長期頭金金利％,長期頭金金利％,STRING,有,なし,なし,なし,tltl2001,長期頭金金利％,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.長期頭金金利％ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
782,tltl2001.トータル粗利率,トータル粗利率,STRING,有,なし,なし,なし,tltl2001,トータル粗利率,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.トータル粗利率 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
783,tltl2001.車両手数料,車両手数料,STRING,有,なし,なし,なし,tltl2001,車両手数料,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.車両手数料 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
784,tltl2001.保険手数料,保険手数料,STRING,有,なし,なし,なし,tltl2001,保険手数料,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.保険手数料 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
785,tltl2001.保険手数料分担率,保険手数料分担率,STRING,有,なし,なし,なし,tltl2001,保険手数料分担率,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.保険手数料分担率 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
786,tltl2001.その他収入,その他収入,STRING,有,なし,なし,なし,tltl2001,その他収入,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.その他収入 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
787,tltl2001.下取車買取価格,下取車買取価格,STRING,有,なし,なし,なし,tltl2001,下取車買取価格,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.下取車買取価格 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
788,tltl2001.下取車売却予定価格,下取車売却予定価格,STRING,有,なし,なし,なし,tltl2001,下取車売却予定価格,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.下取車売却予定価格 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
789,tltl2001.請求書備考１,請求書備考１,STRING,有,なし,なし,なし,tltl2001,請求書備考１,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.請求書備考１ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
790,tltl2001.請求書備考２,請求書備考２,STRING,有,なし,なし,なし,tltl2001,請求書備考２,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.請求書備考２ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
791,tltl2001.車検情報取込済フラグ,車検情報取込済フラグ,STRING,有,なし,なし,なし,tltl2001,車検情報取込済フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.車検情報取込済フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
792,tltl2001.前払金請求書Ｎｏ,前払金請求書Ｎｏ,STRING,有,なし,なし,なし,tltl2001,前払金請求書Ｎｏ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.前払金請求書Ｎｏ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
